iter	RMSE
4339	0.8351281713
4340	0.8351258716
4341	0.8351238057
4342	0.8351224804
4343	0.8351208823
4344	0.8351188164
4345	0.8351169064
4346	0.8351154252
4347	0.8351134373
4348	0.8351119171
4349	0.8351105528
4350	0.835108292
4351	0.8351058363
4352	0.8351037704
4353	0.8351018214
4354	0.8350998724
4355	0.8350980014
4356	0.8350960134
4357	0.8350931289
4358	0.8350900104
4359	0.8350873208
4360	0.835084982
4361	0.8350831888
4362	0.8350814347
4363	0.835078784
4364	0.8350772248
4365	0.8350758605
4366	0.8350736775
4367	0.8350714946
4368	0.8350698184
4369	0.8350679083
4370	0.8350656474
4371	0.8350635034
4372	0.835062139
4373	0.8350598001
4374	0.8350583188
4375	0.8350566426
4376	0.8350552003
4377	0.8350527054
4378	0.8350507173
4379	0.8350490801
4380	0.8350473259
4381	0.8350451818
4382	0.8350412836
4383	0.8350393345
4384	0.8350373074
4385	0.8350349294
4386	0.8350329803
4387	0.8350306803
4388	0.8350292379
4389	0.835026665
4390	0.8350245989
4391	0.8350228836
4392	0.8350210124
4393	0.8350187124
4394	0.8350162954
4395	0.8350143072
4396	0.8350122021
4397	0.8350102139
4398	0.8350084986
4399	0.8350062765
4400	0.8350044442
4401	0.8350027679
4402	0.8350004678
4403	0.8349988694
4404	0.8349973101
4405	0.8349951659
4406	0.8349933336
4407	0.8349921251
4408	0.8349903708
4409	0.8349879927
4410	0.8349858485
4411	0.8349832755
4412	0.8349816381
4413	0.8349798058
4414	0.8349777006
4415	0.8349762971
4416	0.8349741139
4417	0.8349715408
4418	0.8349696305
4419	0.8349677592
4420	0.8349657319
4421	0.8349636266
4422	0.8349624181
4423	0.834959845
4424	0.8349571159
4425	0.8349546987
4426	0.8349528664
4427	0.8349498644
4428	0.8349483049
4429	0.8349463945
4430	0.8349444452
4431	0.8349423009
4432	0.8349403905
4433	0.8349382852
4434	0.8349363358
4435	0.8349341525
4436	0.8349329439
4437	0.8349311505
4438	0.8349290451
4439	0.8349281094
4440	0.8349259261
4441	0.8349239767
4442	0.8349221443
4443	0.8349202728
4444	0.8349180505
4445	0.8349165689
4446	0.8349146975
4447	0.834912904
4448	0.8349111105
4449	0.834909512
4450	0.8349070947
4451	0.8349050673
4452	0.8349034687
4453	0.8349011684
4454	0.8348984781
4455	0.8348968795
4456	0.8348945402
4457	0.8348921618
4458	0.8348903683
4459	0.8348886917
4460	0.8348872101
4461	0.8348852217
4462	0.834883779
4463	0.8348811277
4464	0.8348794511
4465	0.8348775406
4466	0.8348755911
4467	0.8348739535
4468	0.8348713411
4469	0.8348693136
4470	0.834867637
4471	0.8348659214
4472	0.8348645957
4473	0.8348624512
4474	0.8348606967
4475	0.8348589421
4476	0.8348556668
4477	0.8348534443
4478	0.8348515727
4479	0.8348495841
4480	0.8348474786
4481	0.83484549
4482	0.8348431895
4483	0.8348411229
4484	0.8348395243
4485	0.8348377696
4486	0.8348360929
4487	0.8348336754
4488	0.8348319598
4489	0.8348303611
4490	0.8348285674
4491	0.8348262279
4492	0.8348234984
4493	0.8348216267
4494	0.8348185853
4495	0.8348169086
4496	0.8348148029
4497	0.8348123074
4498	0.8348099678
4499	0.8348081741
4500	0.8348066533
4501	0.8348050936
4502	0.8348030659
4503	0.8348010772
4504	0.8347995175
4505	0.8347972168
4506	0.8347955011
4507	0.8347927325
4508	0.8347911337
4509	0.834789145
4510	0.8347873513
4511	0.8347849336
4512	0.8347836858
4513	0.8347798643
4514	0.8347782655
4515	0.8347759258
4516	0.8347741321
4517	0.8347715194
4518	0.8347693357
4519	0.8347673079
4520	0.8347651242
4521	0.8347630574
4522	0.8347616145
4523	0.8347598987
4524	0.834757754
4525	0.8347563891
4526	0.8347545953
4527	0.8347528405
4528	0.8347505007
4529	0.8347485119
4530	0.8347462891
4531	0.8347443393
4532	0.8347422725
4533	0.8347404396
4534	0.8347381388
4535	0.834736228
4536	0.8347339662
4537	0.8347317043
4538	0.8347299885
4539	0.8347278436
4540	0.8347257378
4541	0.8347238269
4542	0.8347211751
4543	0.8347194982
4544	0.8347173533
4545	0.8347153254
4546	0.8347138045
4547	0.8347119716
4548	0.8347100997
4549	0.8347080718
4550	0.8347051469
4551	0.834703548
4552	0.8347016761
4553	0.8346995311
4554	0.8346977372
4555	0.8346956313
4556	0.8346938763
4557	0.8346917314
4558	0.8346898984
4559	0.8346881435
4560	0.8346866225
4561	0.8346852185
4562	0.8346828786
4563	0.8346802266
4564	0.8346782377
4565	0.8346768337
4566	0.8346751957
4567	0.8346729727
4568	0.8346707887
4569	0.8346691897
4570	0.8346675517
4571	0.8346656017
4572	0.8346625987
4573	0.8346606877
4574	0.8346588547
4575	0.8346574896
4576	0.8346546426
4577	0.8346519905
4578	0.8346500795
4579	0.8346477004
4580	0.8346459844
4581	0.8346444634
4582	0.8346429423
4583	0.8346408362
4584	0.8346390422
4585	0.8346367801
4586	0.83463483
4587	0.8346331139
4588	0.8346312809
4589	0.8346290968
4590	0.8346270687
4591	0.8346243385
4592	0.8346223884
4593	0.8346207113
4594	0.8346189562
4595	0.834615173
4596	0.8346124428
4597	0.8346106097
4598	0.8346092056
4599	0.8346072554
4600	0.8346046812
4601	0.8346028871
4602	0.8346008199
4603	0.8345991428
4604	0.8345971536
4605	0.8345953205
4606	0.8345930973
4607	0.8345912251
4608	0.834589704
4609	0.8345880658
4610	0.8345863886
4611	0.8345840094
4612	0.8345822932
4613	0.834579914
4614	0.8345783148
4615	0.8345760526
4616	0.8345739853
4617	0.8345733222
4618	0.8345716841
4619	0.8345696558
4620	0.8345675886
4621	0.8345654043
4622	0.8345639611
4623	0.8345623229
4624	0.8345604897
4625	0.8345584224
4626	0.8345571742
4627	0.8345547949
4628	0.8345521426
4629	0.8345507384
4630	0.8345488271
4631	0.8345465258
4632	0.8345445365
4633	0.8345427032
4634	0.8345407919
4635	0.8345383735
4636	0.8345366572
4637	0.83453498
4638	0.8345338098
4639	0.8345318985
4640	0.8345299482
4641	0.8345284269
4642	0.8345267106
4643	0.8345247603
4644	0.8345226539
4645	0.8345205475
4646	0.8345181291
4647	0.8345162958
4648	0.8345145795
4649	0.8345125511
4650	0.8345109908
4651	0.8345090014
4652	0.8345074021
4653	0.8345053737
4654	0.8345028772
4655	0.8345008098
4656	0.8344993275
4657	0.834496831
4658	0.8344949976
4659	0.834492228
4660	0.8344901216
4661	0.8344884832
4662	0.8344867279
4663	0.8344843093
4664	0.8344823199
4665	0.8344808766
4666	0.8344789651
4667	0.8344772097
4668	0.8344756884
4669	0.83447405
4670	0.8344720995
4671	0.8344701881
4672	0.8344687057
4673	0.8344664822
4674	0.8344643757
4675	0.8344623082
4676	0.8344605137
4677	0.8344587583
4678	0.8344568858
4679	0.8344550913
4680	0.8344531408
4681	0.8344511513
4682	0.8344492398
4683	0.8344473673
4684	0.8344456509
4685	0.8344433493
4686	0.8344407746
4687	0.8344389801
4688	0.8344374977
4689	0.8344360543
4690	0.8344339477
4691	0.8344321532
4692	0.8344309048
4693	0.8344286812
4694	0.8344263795
4695	0.834424819
4696	0.8344224784
4697	0.8344199426
4698	0.834418031
4699	0.8344160024
4700	0.8344140518
4701	0.8344119452
4702	0.8344101506
4703	0.8344085511
4704	0.8344063274
4705	0.8344043378
4706	0.834401802
4707	0.8343998124
4708	0.8343976277
4709	0.8343963793
4710	0.8343934923
4711	0.8343916197
4712	0.834389669
4713	0.8343876794
4714	0.8343859628
4715	0.834383544
4716	0.8343815933
4717	0.8343797206
4718	0.8343783942
4719	0.8343762484
4720	0.8343745318
4721	0.834372191
4722	0.8343705914
4723	0.8343691479
4724	0.8343677044
4725	0.8343652855
4726	0.8343632568
4727	0.8343608769
4728	0.8343590042
4729	0.8343571705
4730	0.8343551418
4731	0.8343524107
4732	0.8343500308
4733	0.8343480021
4734	0.8343464024
4735	0.8343444907
4736	0.8343424229
4737	0.8343405892
4738	0.8343386774
4739	0.8343369998
4740	0.8343346978
4741	0.8343334884
4742	0.8343316156
4743	0.83433025
4744	0.834327636
4745	0.8343261534
4746	0.8343238124
4747	0.8343219787
4748	0.8343197547
4749	0.8343174137
4750	0.834315541
4751	0.8343139413
4752	0.8343116783
4753	0.8343101176
4754	0.834308635
4755	0.8343067622
4756	0.8343044992
4757	0.8343027044
4758	0.8343000903
4759	0.83429732
4760	0.8342956033
4761	0.8342938085
4762	0.8342916235
4763	0.834288268
4764	0.8342862781
4765	0.8342840931
4766	0.8342826884
4767	0.8342805424
4768	0.8342789817
4769	0.8342771088
4770	0.8342750018
4771	0.8342726217
4772	0.8342703196
4773	0.8342678224
4774	0.8342659885
4775	0.8342642717
4776	0.834262828
4777	0.8342611892
4778	0.8342596284
4779	0.8342573263
4780	0.8342556875
4781	0.834252683
4782	0.8342510051
4783	0.8342495224
4784	0.8342480397
4785	0.8342461667
4786	0.8342444889
4787	0.8342432012
4788	0.8342407039
4789	0.8342394163
4790	0.8342372311
4791	0.8342345778
4792	0.8342324316
4793	0.8342302075
4794	0.8342278272
4795	0.834225447
4796	0.83422373
4797	0.8342216619
4798	0.834219945
4799	0.8342182281
4800	0.8342165502
4801	0.8342135065
4802	0.8342119847
4803	0.8342092922
4804	0.8342074972
4805	0.8342050389
4806	0.8342032048
4807	0.834201644
4808	0.834199849
4809	0.8341968443
4810	0.8341949712
4811	0.8341934884
4812	0.8341913812
4813	0.8341898983
4814	0.8341881033
4815	0.8341860351
4816	0.834184123
4817	0.8341829913
4818	0.8341809621
4819	0.8341792842
4820	0.8341776062
4821	0.8341757331
4822	0.8341737819
4823	0.8341718308
4824	0.8341694894
4825	0.8341669919
4826	0.8341647675
4827	0.8341621529
4828	0.8341603188
4829	0.8341581725
4830	0.8341564555
4831	0.8341539969
4832	0.8341522018
4833	0.8341505238
4834	0.8341486897
4835	0.8341467775
4836	0.834144397
4837	0.8341427189
4838	0.8341406116
4839	0.8341390896
4840	0.8341375677
4841	0.8341354603
4842	0.8341337822
4843	0.834131831
4844	0.8341299188
4845	0.8341281626
4846	0.8341257821
4847	0.8341235966
4848	0.8341218795
4849	0.8341200453
4850	0.8341184843
4851	0.834116572
4852	0.8341143085
4853	0.8341123963
4854	0.834110562
4855	0.83410904
4856	0.8341069716
4857	0.8341044739
4858	0.8341027958
4859	0.8341011957
4860	0.8340994005
4861	0.8340978394
4862	0.8340965125
4863	0.834094327
4864	0.8340923757
4865	0.8340903463
4866	0.8340887852
4867	0.8340866387
4868	0.8340849995
4869	0.8340832043
4870	0.834081409
4871	0.8340789113
4872	0.8340768038
4873	0.8340750865
4874	0.8340733303
4875	0.8340716131
4876	0.834070091
4877	0.8340680225
4878	0.8340666955
4879	0.8340647441
4880	0.8340630659
4881	0.8340612316
4882	0.8340587728
4883	0.8340568604
4884	0.8340546358
4885	0.8340523331
4886	0.8340515134
4887	0.8340496791
4888	0.8340471422
4889	0.8340451907
4890	0.8340434735
4891	0.8340416391
4892	0.8340397657
4893	0.8340380874
4894	0.8340356676
4895	0.834033638
4896	0.834031023
4897	0.8340288764
4898	0.8340263394
4899	0.8340240367
4900	0.834021851
4901	0.8340197433
4902	0.8340181431
4903	0.8340166209
4904	0.8340152548
4905	0.8340134594
4906	0.8340114298
4907	0.8340093612
4908	0.8340078
4909	0.8340058094
4910	0.8340041311
4911	0.8340021405
4912	0.8340001499
4913	0.8339985886
4914	0.8339966761
4915	0.8339942561
4916	0.8339922265
4917	0.8339904701
4918	0.8339882453
4919	0.8339859033
4920	0.8339843421
4921	0.8339824295
4922	0.8339807901
4923	0.8339777066
4924	0.8339759501
4925	0.8339740376
4926	0.8339720079
4927	0.8339704075
4928	0.8339686511
4929	0.833966153
4930	0.8339644745
4931	0.8339624839
4932	0.8339605322
4933	0.8339583463
4934	0.8339565508
4935	0.8339547943
4936	0.8339520229
4937	0.8339498371
4938	0.8339479244
4939	0.833945192
4940	0.8339435917
4941	0.8339410935
4942	0.8339391808
4943	0.8339375023
4944	0.8339354335
4945	0.8339333257
4946	0.833931452
4947	0.8339289928
4948	0.8339268069
4949	0.8339252455
4950	0.8339236061
4951	0.8339206394
4952	0.833919039
4953	0.8339164236
4954	0.8339145499
4955	0.8339127153
4956	0.8339105683
4957	0.8339086165
4958	0.8339067819
4959	0.8339049862
4960	0.8339034638
4961	0.8339017853
4962	0.8339000287
4963	0.8338980769
4964	0.8338965545
4965	0.8338949149
4966	0.833892807
4967	0.8338911675
4968	0.8338897231
4969	0.8338878103
4970	0.833886444
4971	0.8338847655
4972	0.8338827746
4973	0.8338808618
4974	0.8338787928
4975	0.8338769971
4976	0.8338750453
4977	0.8338732105
4978	0.8338720004
4979	0.8338698143
4980	0.8338686432
4981	0.8338661448
4982	0.8338649736
4983	0.833863217
4984	0.833861226
4985	0.8338586886
4986	0.8338566196
4987	0.8338549019
4988	0.833852989
4989	0.83385092
4990	0.8338492023
4991	0.8338477969
4992	0.8338461573
4993	0.8338443225
4994	0.8338423706
4995	0.8338400673
4996	0.8338388571
4997	0.8338367099
4998	0.833834797
4999	0.8338326889
5000	0.8338308931
5001	0.8338290583
5002	0.8338270673
5003	0.833825779
5004	0.8338235147
5005	0.8338213285
5006	0.8338195717
5007	0.8338173074
5008	0.8338152773
5009	0.8338134034
5010	0.8338111781
5011	0.8338086405
5012	0.8338067666
5013	0.8338048145
5014	0.8338036824
5015	0.8338019646
5016	0.8338007153
5017	0.8337983728
5018	0.8337966551
5019	0.8337952105
5020	0.8337934147
5021	0.8337913845
5022	0.8337897838
5023	0.8337875585
5024	0.8337854893
5025	0.8337836544
5026	0.8337821708
5027	0.8337803749
5028	0.8337783057
5029	0.833776744
5030	0.8337751043
5031	0.8337730741
5032	0.8337710049
5033	0.8337697555
5034	0.833768311
5035	0.8337664369
5036	0.8337644458
5037	0.833762806
5038	0.8337607367
5039	0.833759175
5040	0.8337567544
5041	0.8337540995
5042	0.833752772
5043	0.8337513665
5044	0.8337497657
5045	0.8337475403
5046	0.8337469937
5047	0.8337450025
5048	0.8337438312
5049	0.83374184
5050	0.8337402002
5051	0.8337385213
5052	0.8337359444
5053	0.8337342655
5054	0.8337324305
5055	0.833730244
5056	0.833728487
5057	0.8337268472
5058	0.8337252464
5059	0.8337234113
5060	0.8337214591
5061	0.8337192726
5062	0.8337176327
5063	0.8337156805
5064	0.8337135721
5065	0.8337118541
5066	0.8337101362
5067	0.8337086915
5068	0.8337072078
5069	0.8337054117
5070	0.8337040842
5071	0.8337020538
5072	0.8337002968
5073	0.8336986569
5074	0.8336967046
5075	0.8336947524
5076	0.8336930734
5077	0.8336915506
5078	0.8336897545
5079	0.8336875679
5080	0.8336851471
5081	0.8336837414
5082	0.8336819063
5083	0.8336803054
5084	0.8336784311
5085	0.8336764788
5086	0.833674917
5087	0.8336731599
5088	0.8336711685
5089	0.8336693724
5090	0.8336675372
5091	0.8336654677
5092	0.8336637886
5093	0.8336619534
5094	0.8336594154
5095	0.833658283
5096	0.8336565649
5097	0.8336546906
5098	0.8336530506
5099	0.8336501221
5100	0.8336479354
5101	0.8336461002
5102	0.8336441087
5103	0.8336415315
5104	0.8336389934
5105	0.8336368458
5106	0.8336353619
5107	0.8336336438
5108	0.83363216
5109	0.8336308323
5110	0.8336288408
5111	0.8336264198
5112	0.8336241159
5113	0.8336221635
5114	0.8336204844
5115	0.8336179462
5116	0.8336150565
5117	0.8336125183
5118	0.833610683
5119	0.8336089258
5120	0.8336068562
5121	0.8336047084
5122	0.8336030683
5123	0.8336015844
5124	0.8335996319
5125	0.8335977575
5126	0.833595805
5127	0.8335938916
5128	0.8335922905
5129	0.8335890493
5130	0.8335869015
5131	0.8335850661
5132	0.8335832308
5133	0.8335817468
5134	0.8335798724
5135	0.8335779198
5136	0.8335760063
5137	0.8335747176
5138	0.8335724136
5139	0.8335703048
5140	0.8335688209
5141	0.8335669464
5142	0.8335650719
5143	0.8335628851
5144	0.8335611668
5145	0.8335596047
5146	0.8335578474
5147	0.8335562072
5148	0.8335543327
5149	0.8335525363
5150	0.8335508961
5151	0.8335495292
5152	0.8335480843
5153	0.8335463269
5154	0.8335439447
5155	0.8335422655
5156	0.8335398833
5157	0.8335380087
5158	0.8335359389
5159	0.8335338691
5160	0.8335325022
5161	0.8335309792
5162	0.8335294561
5163	0.8335275815
5164	0.8335253945
5165	0.8335233247
5166	0.8335210986
5167	0.8335191069
5168	0.8335172323
5169	0.833515553
5170	0.8335135612
5171	0.8335109837
5172	0.8335093824
5173	0.8335070001
5174	0.8335050084
5175	0.8335028213
5176	0.8335014934
5177	0.8334996188
5178	0.8334977833
5179	0.8334959867
5180	0.8334943855
5181	0.8334923546
5182	0.8334906753
5183	0.8334888397
5184	0.833486965
5185	0.8334855981
5186	0.8334835281
5187	0.8334818878
5188	0.8334797788
5189	0.8334779041
5190	0.8334762638
5191	0.8334742719
5192	0.8334723191
5193	0.8334706397
5194	0.8334688431
5195	0.833467359
5196	0.8334649766
5197	0.8334629847
5198	0.8334606804
5199	0.83345904
5200	0.8334572434
5201	0.8334552906
5202	0.8334530253
5203	0.8334511896
5204	0.8334490805
5205	0.833447401
5206	0.8334449795
5207	0.8334436906
5208	0.8334409566
5209	0.8334394333
5210	0.8334376758
5211	0.8334360744
5212	0.8334343559
5213	0.8334329107
5214	0.8334312312
5215	0.8334288487
5216	0.8334273254
5217	0.8334251772
5218	0.8334229119
5219	0.8334215058
5220	0.8334197091
5221	0.8334166625
5222	0.8334151783
5223	0.833413694
5224	0.8334117411
5225	0.8334095147
5226	0.8334071321
5227	0.8334053745
5228	0.8334035778
5229	0.8334014295
5230	0.8333999453
5231	0.8333969767
5232	0.8333958831
5233	0.8333935395
5234	0.8333914303
5235	0.8333897116
5236	0.8333878758
5237	0.833385376
5238	0.8333835402
5239	0.8333820559
5240	0.8333804544
5241	0.8333784233
5242	0.8333768999
5243	0.8333751812
5244	0.8333739704
5245	0.8333725642
5246	0.8333712361
5247	0.8333689706
5248	0.83336733
5249	0.833364752
5250	0.833362799
5251	0.8333610803
5252	0.8333590881
5253	0.8333562757
5254	0.8333542055
5255	0.8333524477
5256	0.8333501821
5257	0.8333479947
5258	0.8333458072
5259	0.8333439713
5260	0.8333417838
5261	0.8333400651
5262	0.8333380338
5263	0.833336237
5264	0.8333347526
5265	0.8333333464
5266	0.8333310807
5267	0.8333297917
5268	0.8333280729
5269	0.8333263151
5270	0.8333246354
5271	0.8333229557
5272	0.8333211978
5273	0.8333190494
5274	0.8333175259
5275	0.8333154946
5276	0.8333129555
5277	0.8333115883
5278	0.8333099085
5279	0.8333081507
5280	0.8333059631
5281	0.8333044396
5282	0.8333027208
5283	0.8333011973
5284	0.8332994394
5285	0.833297994
5286	0.8332959627
5287	0.8332945955
5288	0.8332927985
5289	0.8332908453
5290	0.8332890092
5291	0.8332869388
5292	0.8332847121
5293	0.8332825245
5294	0.8332807666
5295	0.8332790477
5296	0.8332776414
5297	0.8332754537
5298	0.8332740864
5299	0.833272641
5300	0.833270258
5301	0.8332677578
5302	0.8332658827
5303	0.8332643982
5304	0.8332629528
5305	0.8332615464
5306	0.83326014
5307	0.8332585774
5308	0.8332567803
5309	0.8332545536
5310	0.8332527175
5311	0.8332513111
5312	0.8332495921
5313	0.8332478732
5314	0.8332461934
5315	0.8332443572
5316	0.8332420132
5317	0.8332403334
5318	0.8332386535
5319	0.8332372471
5320	0.8332353718
5321	0.8332332232
5322	0.8332311526
5323	0.8332295899
5324	0.8332275975
5325	0.8332257613
5326	0.8332240423
5327	0.8332215029
5328	0.8332198621
5329	0.8332182212
5330	0.8332158381
5331	0.8332135331
5332	0.8332119703
5333	0.8332103685
5334	0.8332084542
5335	0.8332068133
5336	0.8332045864
5337	0.8332031799
5338	0.833200367
5339	0.8331986089
5340	0.8331972415
5341	0.8331953662
5342	0.8331932174
5343	0.8331913421
5344	0.8331893105
5345	0.8331873961
5346	0.8331854426
5347	0.8331834501
5348	0.8331819263
5349	0.8331813794
5350	0.8331792696
5351	0.8331779803
5352	0.8331759096
5353	0.8331738389
5354	0.8331717682
5355	0.8331704398
5356	0.8331690333
5357	0.8331674705
5358	0.8331653607
5359	0.8331636025
5360	0.8331614536
5361	0.8331597345
5362	0.8331580154
5363	0.8331560619
5364	0.8331538348
5365	0.833152272
5366	0.8331498887
5367	0.8331485993
5368	0.8331465676
5369	0.8331445359
5370	0.8331426605
5371	0.8331407069
5372	0.8331389096
5373	0.8331377375
5374	0.8331352369
5375	0.8331337912
5376	0.8331321111
5377	0.833130431
5378	0.8331283993
5379	0.8331265238
5380	0.8331250391
5381	0.8331234762
5382	0.8331219524
5383	0.8331197643
5384	0.8331182795
5385	0.8331166385
5386	0.8331150756
5387	0.8331131219
5388	0.8331112464
5389	0.8331095663
5390	0.8331081206
5391	0.8331068312
5392	0.8331052292
5393	0.8331032365
5394	0.8331008921
5395	0.8330996026
5396	0.833097141
5397	0.8330956562
5398	0.833093429
5399	0.8330916707
5400	0.833089209
5401	0.8330877242
5402	0.8330859659
5403	0.8330831525
5404	0.8330806909
5405	0.8330786981
5406	0.833076549
5407	0.8330746343
5408	0.8330731104
5409	0.8330710785
5410	0.8330684214
5411	0.8330658034
5412	0.833064553
5413	0.8330627946
5414	0.8330613879
5415	0.8330599031
5416	0.83305834
5417	0.8330561127
5418	0.8330545888
5419	0.833053143
5420	0.8330513455
5421	0.8330498606
5422	0.8330480632
5423	0.8330456404
5424	0.8330438429
5425	0.8330413421
5426	0.8330395446
5427	0.8330379815
5428	0.8330362622
5429	0.8330350899
5430	0.8330330579
5431	0.833031065
5432	0.8330295019
5433	0.8330275871
5434	0.8330262195
5435	0.8330247345
5436	0.8330229761
5437	0.8330207487
5438	0.8330194591
5439	0.833017857
5440	0.8330161766
5441	0.833014848
5442	0.8330125033
5443	0.8330110966
5444	0.8330089082
5445	0.8330068762
5446	0.8330050004
5447	0.8330033591
5448	0.833001796
5449	0.8330000375
5450	0.832997771
5451	0.8329957389
5452	0.832993785
5453	0.8329918701
5454	0.8329902288
5455	0.832987845
5456	0.8329861647
5457	0.8329846406
5458	0.8329825694
5459	0.8329809281
5460	0.8329792086
5461	0.83297745
5462	0.832975965
5463	0.832973972
5464	0.8329717835
5465	0.8329697123
5466	0.832968071
5467	0.8329660779
5468	0.8329643975
5469	0.8329627952
5470	0.8329609194
5471	0.8329591217
5472	0.8329571286
5473	0.8329556436
5474	0.8329538459
5475	0.8329517746
5476	0.8329504068
5477	0.832948062
5478	0.8329461861
5479	0.832943724
5480	0.8329420826
5481	0.8329402849
5482	0.8329381355
5483	0.8329363377
5484	0.8329349308
5485	0.832933094
5486	0.8329316871
5487	0.8329301238
5488	0.8329278962
5489	0.8329256294
5490	0.83292305
5491	0.832921135
5492	0.8329185947
5493	0.8329165234
5494	0.8329153118
5495	0.832912537
5496	0.8329109737
5497	0.8329096449
5498	0.8329077689
5499	0.8329056976
5500	0.8329035871
5501	0.8329018675
5502	0.8328999133
5503	0.8328978029
5504	0.8328962786
5505	0.8328942854
5506	0.8328929566
5507	0.8328906506
5508	0.8328890091
5509	0.8328869377
5510	0.8328854135
5511	0.8328832639
5512	0.8328816224
5513	0.8328798636
5514	0.8328779094
5515	0.8328764242
5516	0.832874939
5517	0.8328732975
5518	0.8328716951
5519	0.8328692327
5520	0.8328670831
5521	0.8328652461
5522	0.8328635264
5523	0.8328617285
5524	0.8328597743
5525	0.8328578201
5526	0.8328556704
5527	0.8328537943
5528	0.8328520355
5529	0.8328500031
5530	0.8328481661
5531	0.8328467199
5532	0.8328451956
5533	0.8328425378
5534	0.8328405053
5535	0.8328390591
5536	0.8328374175
5537	0.8328357369
5538	0.8328340171
5539	0.8328319846
5540	0.8328294831
5541	0.8328275288
5542	0.832825809
5543	0.8328240892
5544	0.8328223694
5545	0.8328209232
5546	0.8328192816
5547	0.8328175227
5548	0.8328154511
5549	0.8328134967
5550	0.8328113078
5551	0.8328084936
5552	0.8328074773
5553	0.8328051321
5554	0.8328030605
5555	0.8328013406
5556	0.8327995035
5557	0.8327979791
5558	0.8327961029
5559	0.8327949693
5560	0.8327928586
5561	0.8327907478
5562	0.8327891061
5563	0.8327874644
5564	0.8327857446
5565	0.8327844547
5566	0.8327825002
5567	0.8327808585
5568	0.8327790995
5569	0.8327772233
5570	0.8327761288
5571	0.8327743307
5572	0.832772689
5573	0.8327710082
5574	0.832769601
5575	0.8327677638
5576	0.8327660439
5577	0.8327643631
5578	0.8327619004
5579	0.8327596333
5580	0.8327589296
5581	0.8327576397
5582	0.8327558807
5583	0.8327540825
5584	0.832752089
5585	0.8327505254
5586	0.8327486491
5587	0.8327468509
5588	0.8327455609
5589	0.8327437628
5590	0.8327420037
5591	0.8327397756
5592	0.8327380165
5593	0.8327363747
5594	0.8327338729
5595	0.832732192
5596	0.8327302375
5597	0.8327288693
5598	0.8327267584
5599	0.8327246475
5600	0.8327230838
5601	0.8327213247
5602	0.8327200347
5603	0.8327172202
5604	0.8327156174
5605	0.8327141319
5606	0.832712451
5607	0.832710731
5608	0.8327081509
5609	0.8327066654
5610	0.8327050626
5611	0.8327034208
5612	0.8327019744
5613	0.8327000589
5614	0.8326979479
5615	0.8326965406
5616	0.8326947032
5617	0.832693335
5618	0.8326914976
5619	0.8326899339
5620	0.8326874711
5621	0.8326859465
5622	0.8326845391
5623	0.8326823499
5624	0.8326807862
5625	0.8326788315
5626	0.8326776587
5627	0.832675665
5628	0.8326738276
5629	0.8326723029
5630	0.8326709737
5631	0.8326692927
5632	0.8326680417
5633	0.8326662825
5634	0.8326640932
5635	0.8326618649
5636	0.8326596756
5637	0.8326584637
5638	0.8326567827
5639	0.8326544761
5640	0.8326526387
5641	0.832650723
5642	0.8326487683
5643	0.8326468136
5644	0.8326452107
5645	0.8326433341
5646	0.8326411839
5647	0.8326397374
5648	0.8326384082
5649	0.8326368053
5650	0.832634655
5651	0.8326322702
5652	0.83263012
5653	0.8326286734
5654	0.8326264841
5655	0.8326240992
5656	0.8326226918
5657	0.8326210498
5658	0.832619525
5659	0.8326178048
5660	0.8326158891
5661	0.8326133087
5662	0.8326116667
5663	0.8326095555
5664	0.8326078743
5665	0.8326062714
5666	0.832604512
5667	0.8326027136
5668	0.8326008369
5669	0.8325999377
5670	0.8325982174
5671	0.8325964581
5672	0.8325945423
5673	0.8325931348
5674	0.8325912581
5675	0.8325893033
5676	0.8325879349
5677	0.8325859018
5678	0.8325834386
5679	0.8325813665
5680	0.8325797634
5681	0.8325781995
5682	0.8325762837
5683	0.8325742897
5684	0.8325721393
5685	0.8325702626
5686	0.8325681513
5687	0.8325660009
5688	0.8325642806
5689	0.8325630685
5690	0.8325610745
5691	0.8325597451
5692	0.8325576729
5693	0.8325560307
5694	0.8325543495
5695	0.8325523945
5696	0.8325499312
5697	0.8325478981
5698	0.8325460995
5699	0.8325442618
5700	0.8325426197
5701	0.8325406256
5702	0.8325393353
5703	0.832538045
5704	0.8325363246
5705	0.8325347997
5706	0.8325332357
5707	0.8325316717
5708	0.8325298731
5709	0.8325280745
5710	0.8325264323
5711	0.8325245163
5712	0.8325229914
5713	0.8325215056
5714	0.8325195897
5715	0.8325173609
5716	0.8325157578
5717	0.8325133726
5718	0.8325118868
5719	0.8325106356
5720	0.8325093452
5721	0.832507703
5722	0.8325059043
5723	0.8325031672
5724	0.832501916
5725	0.8325001955
5726	0.8324977712
5727	0.8324954642
5728	0.8324934309
5729	0.8324917886
5730	0.8324895989
5731	0.832488113
5732	0.8324862361
5733	0.8324844765
5734	0.8324826387
5735	0.8324811137
5736	0.8324792759
5737	0.8324778291
5738	0.8324764605
5739	0.832473997
5740	0.8324723547
5741	0.8324703214
5742	0.8324685617
5743	0.8324660591
5744	0.8324636738
5745	0.8324620315
5746	0.8324602718
5747	0.8324587468
5748	0.8324571826
5749	0.8324556185
5750	0.8324540935
5751	0.8324521774
