iter	Passed	Remaining
4807	15556	16798
4808	15559	16795
4809	15563	16792
4810	15566	16789
4811	15569	16786
4812	15573	16784
4813	15577	16780
4814	15580	16777
4815	15584	16775
4816	15588	16772
4817	15591	16769
4818	15594	16766
4819	15598	16763
4820	15602	16760
4821	15605	16757
4822	15608	16754
4823	15611	16751
4824	15615	16747
4825	15618	16744
4826	15621	16741
4827	15624	16738
4828	15628	16734
4829	15631	16731
4830	15634	16728
4831	15637	16725
4832	15641	16721
4833	15644	16719
4834	15648	16716
4835	15651	16712
4836	15654	16709
4837	15657	16705
4838	15660	16702
4839	15663	16699
4840	15667	16696
4841	15670	16693
4842	15673	16689
4843	15676	16686
4844	15679	16683
4845	15683	16679
4846	15686	16676
4847	15689	16673
4848	15692	16670
4849	15696	16667
4850	15699	16663
4851	15702	16660
4852	15706	16657
4853	15709	16654
4854	15712	16651
4855	15715	16647
4856	15719	16644
4857	15722	16641
4858	15725	16638
4859	15728	16634
4860	15732	16631
4861	15735	16628
4862	15738	16625
4863	15742	16622
4864	15745	16619
4865	15749	16616
4866	15752	16613
4867	15756	16611
4868	15760	16608
4869	15764	16606
4870	15767	16603
4871	15771	16599
4872	15775	16597
4873	15778	16594
4874	15782	16591
4875	15785	16588
4876	15788	16585
4877	15791	16581
4878	15795	16578
4879	15798	16575
4880	15801	16572
4881	15804	16568
4882	15807	16565
4883	15811	16562
4884	15814	16559
4885	15817	16555
4886	15820	16552
4887	15824	16549
4888	15827	16546
4889	15830	16542
4890	15833	16539
4891	15836	16536
4892	15840	16533
4893	15843	16529
4894	15846	16526
4895	15849	16523
4896	15853	16519
4897	15856	16516
4898	15859	16513
4899	15862	16509
4900	15865	16506
4901	15869	16503
4902	15872	16500
4903	15875	16496
4904	15878	16493
4905	15882	16490
4906	15885	16487
4907	15889	16484
4908	15892	16482
4909	15896	16479
4910	15899	16476
4911	15903	16472
4912	15906	16469
4913	15909	16466
4914	15912	16463
4915	15915	16459
4916	15919	16456
4917	15922	16453
4918	15925	16450
4919	15928	16446
4920	15932	16443
4921	15935	16440
4922	15939	16437
4923	15942	16434
4924	15945	16431
4925	15949	16428
4926	15952	16424
4927	15955	16421
4928	15958	16418
4929	15962	16415
4930	15965	16412
4931	15968	16409
4932	15971	16405
4933	15975	16402
4934	15978	16399
4935	15981	16396
4936	15984	16392
4937	15988	16390
4938	15991	16386
4939	15994	16383
4940	15998	16380
4941	16001	16376
4942	16004	16373
4943	16007	16370
4944	16010	16366
4945	16014	16363
4946	16017	16360
4947	16020	16357
4948	16023	16354
4949	16027	16350
4950	16030	16347
4951	16033	16344
4952	16036	16341
4953	16040	16337
4954	16043	16334
4955	16046	16331
4956	16050	16328
4957	16053	16325
4958	16056	16322
4959	16059	16318
4960	16063	16315
4961	16066	16312
4962	16069	16308
4963	16072	16305
4964	16075	16302
4965	16079	16299
4966	16082	16296
4967	16086	16293
4968	16089	16289
4969	16092	16286
4970	16096	16283
4971	16099	16280
4972	16102	16277
4973	16105	16274
4974	16109	16270
4975	16112	16267
4976	16115	16264
4977	16118	16260
4978	16121	16257
4979	16125	16254
4980	16128	16251
4981	16131	16248
4982	16134	16244
4983	16137	16241
4984	16141	16238
4985	16144	16235
4986	16147	16231
4987	16150	16228
4988	16154	16225
4989	16157	16222
4990	16160	16219
4991	16163	16215
4992	16167	16212
4993	16170	16209
4994	16174	16206
4995	16177	16203
4996	16180	16200
4997	16184	16196
4998	16187	16193
4999	16190	16190
5000	16194	16187
5001	16197	16184
5002	16201	16181
5003	16204	16178
5004	16208	16175
5005	16211	16172
5006	16214	16169
5007	16217	16165
5008	16221	16163
5009	16224	16160
5010	16227	16156
5011	16231	16153
5012	16234	16150
5013	16238	16147
5014	16241	16144
5015	16244	16140
5016	16247	16137
5017	16251	16134
5018	16254	16131
5019	16257	16128
5020	16260	16124
5021	16263	16121
5022	16266	16117
5023	16269	16114
5024	16273	16111
5025	16276	16107
5026	16279	16104
5027	16283	16101
5028	16287	16099
5029	16290	16096
5030	16293	16092
5031	16297	16089
5032	16300	16086
5033	16303	16083
5034	16307	16080
5035	16310	16077
5036	16313	16074
5037	16317	16070
5038	16320	16067
5039	16323	16064
5040	16328	16062
5041	16331	16059
5042	16334	16056
5043	16337	16052
5044	16341	16049
5045	16344	16046
5046	16347	16043
5047	16351	16040
5048	16354	16037
5049	16358	16034
5050	16361	16030
5051	16364	16027
5052	16367	16024
5053	16370	16020
5054	16373	16017
5055	16377	16014
5056	16380	16011
5057	16384	16008
5058	16387	16005
5059	16390	16002
5060	16394	15999
5061	16397	15995
5062	16400	15992
5063	16404	15989
5064	16408	15986
5065	16411	15983
5066	16414	15980
5067	16417	15976
5068	16420	15973
5069	16423	15970
5070	16427	15967
5071	16430	15964
5072	16433	15960
5073	16437	15957
5074	16440	15954
5075	16443	15951
5076	16447	15948
5077	16452	15946
5078	16455	15943
5079	16459	15940
5080	16462	15937
5081	16465	15934
5082	16469	15931
5083	16472	15928
5084	16475	15924
5085	16478	15921
5086	16482	15918
5087	16485	15915
5088	16488	15912
5089	16492	15908
5090	16495	15905
5091	16498	15902
5092	16501	15899
5093	16505	15896
5094	16508	15892
5095	16511	15889
5096	16515	15886
5097	16518	15883
5098	16521	15879
5099	16524	15876
5100	16527	15873
5101	16531	15870
5102	16534	15867
5103	16537	15863
5104	16541	15860
5105	16544	15857
5106	16548	15854
5107	16551	15851
5108	16554	15848
5109	16558	15845
5110	16562	15843
5111	16565	15839
5112	16568	15836
5113	16571	15832
5114	16574	15829
5115	16578	15826
5116	16581	15823
5117	16584	15819
5118	16587	15816
5119	16590	15812
5120	16593	15809
5121	16597	15806
5122	16600	15803
5123	16603	15799
5124	16606	15796
5125	16609	15793
5126	16612	15789
5127	16615	15786
5128	16618	15782
5129	16622	15779
5130	16625	15776
5131	16628	15773
5132	16632	15770
5133	16635	15767
5134	16638	15763
5135	16642	15760
5136	16645	15757
5137	16648	15754
5138	16652	15751
5139	16655	15748
5140	16659	15745
5141	16662	15742
5142	16666	15739
5143	16669	15736
5144	16672	15733
5145	16675	15729
5146	16679	15726
5147	16682	15723
5148	16686	15720
5149	16689	15717
5150	16692	15713
5151	16695	15710
5152	16699	15707
5153	16702	15704
5154	16706	15701
5155	16709	15698
5156	16712	15695
5157	16715	15691
5158	16719	15688
5159	16722	15685
5160	16726	15682
5161	16729	15679
5162	16733	15676
5163	16736	15673
5164	16739	15670
5165	16743	15667
5166	16746	15664
5167	16750	15661
5168	16754	15658
5169	16757	15655
5170	16760	15652
5171	16764	15649
5172	16767	15645
5173	16770	15642
5174	16774	15639
5175	16777	15636
5176	16780	15633
5177	16783	15629
5178	16786	15626
5179	16790	15623
5180	16793	15620
5181	16797	15617
5182	16800	15613
5183	16803	15610
5184	16806	15607
5185	16810	15604
5186	16813	15601
5187	16816	15597
5188	16819	15594
5189	16823	15591
5190	16826	15588
5191	16829	15585
5192	16833	15581
5193	16836	15578
5194	16840	15575
5195	16843	15572
5196	16846	15569
5197	16850	15566
5198	16853	15563
5199	16856	15560
5200	16860	15557
5201	16863	15553
5202	16867	15550
5203	16870	15548
5204	16874	15545
5205	16878	15542
5206	16881	15539
5207	16884	15536
5208	16888	15532
5209	16891	15529
5210	16894	15526
5211	16898	15523
5212	16901	15520
5213	16904	15517
5214	16908	15513
5215	16911	15511
5216	16915	15508
5217	16918	15504
5218	16921	15501
5219	16925	15498
5220	16928	15495
5221	16932	15492
5222	16935	15489
5223	16938	15486
5224	16942	15483
5225	16945	15479
5226	16948	15476
5227	16952	15473
5228	16955	15470
5229	16958	15467
5230	16961	15463
5231	16965	15460
5232	16968	15457
5233	16971	15453
5234	16974	15450
5235	16978	15447
5236	16981	15444
5237	16984	15441
5238	16988	15438
5239	16991	15434
5240	16994	15431
5241	16998	15428
5242	17001	15425
5243	17004	15422
5244	17008	15419
5245	17011	15415
5246	17014	15412
5247	17017	15409
5248	17020	15405
5249	17024	15402
5250	17027	15399
5251	17030	15396
5252	17033	15392
5253	17037	15389
5254	17040	15386
5255	17043	15383
5256	17046	15379
5257	17049	15376
5258	17053	15373
5259	17056	15370
5260	17059	15366
5261	17062	15363
5262	17065	15360
5263	17070	15357
5264	17073	15354
5265	17076	15351
5266	17079	15348
5267	17083	15344
5268	17086	15341
5269	17089	15338
5270	17093	15335
5271	17096	15332
5272	17099	15329
5273	17103	15326
5274	17106	15323
5275	17110	15319
5276	17113	15316
5277	17116	15313
5278	17119	15309
5279	17122	15306
5280	17125	15302
5281	17128	15299
5282	17131	15295
5283	17134	15292
5284	17137	15288
5285	17140	15285
5286	17143	15282
5287	17146	15278
5288	17149	15275
5289	17152	15272
5290	17156	15269
5291	17159	15265
5292	17162	15262
5293	17165	15259
5294	17169	15256
5295	17172	15252
5296	17175	15249
5297	17179	15246
5298	17182	15243
5299	17185	15240
5300	17188	15236
5301	17192	15233
5302	17195	15230
5303	17198	15227
5304	17202	15224
5305	17205	15221
5306	17208	15217
5307	17212	15214
5308	17215	15211
5309	17218	15208
5310	17222	15205
5311	17225	15201
5312	17228	15198
5313	17232	15195
5314	17235	15192
5315	17238	15189
5316	17242	15186
5317	17245	15182
5318	17248	15179
5319	17252	15176
5320	17255	15173
5321	17258	15170
5322	17261	15167
5323	17265	15163
5324	17268	15160
5325	17271	15157
5326	17274	15154
5327	17278	15150
5328	17281	15147
5329	17284	15144
5330	17288	15141
5331	17291	15138
5332	17295	15135
5333	17298	15132
5334	17302	15129
5335	17305	15125
5336	17308	15122
5337	17311	15119
5338	17315	15116
5339	17318	15112
5340	17321	15109
5341	17324	15106
5342	17327	15102
5343	17331	15099
5344	17334	15096
5345	17337	15093
5346	17340	15089
5347	17343	15086
5348	17346	15083
5349	17350	15080
5350	17353	15076
5351	17356	15073
5352	17360	15070
5353	17363	15067
5354	17366	15063
5355	17369	15060
5356	17372	15057
5357	17376	15054
5358	17379	15051
5359	17382	15047
5360	17385	15044
5361	17389	15041
5362	17393	15038
5363	17396	15035
5364	17399	15031
5365	17402	15028
5366	17405	15025
5367	17408	15021
5368	17412	15018
5369	17415	15015
5370	17418	15012
5371	17421	15008
5372	17425	15005
5373	17428	15002
5374	17432	15000
5375	17436	14997
5376	17439	14994
5377	17443	14991
5378	17446	14987
5379	17449	14984
5380	17453	14981
5381	17456	14978
5382	17459	14975
5383	17462	14971
5384	17466	14968
5385	17469	14965
5386	17472	14962
5387	17475	14958
5388	17479	14955
5389	17482	14952
5390	17485	14949
5391	17489	14946
5392	17492	14942
5393	17495	14939
5394	17498	14936
5395	17502	14933
5396	17505	14930
5397	17509	14927
5398	17512	14924
5399	17516	14921
5400	17519	14918
5401	17522	14914
5402	17526	14911
5403	17529	14908
5404	17532	14905
5405	17535	14901
5406	17538	14898
5407	17542	14895
5408	17546	14892
5409	17549	14889
5410	17551	14885
5411	17555	14882
5412	17558	14878
5413	17561	14875
5414	17564	14872
5415	17567	14869
5416	17571	14866
5417	17574	14862
5418	17578	14859
5419	17581	14856
5420	17584	14853
5421	17587	14850
5422	17590	14846
5423	17594	14843
5424	17597	14840
5425	17600	14837
5426	17604	14833
5427	17607	14830
5428	17610	14827
5429	17614	14824
5430	17617	14821
5431	17620	14818
5432	17624	14814
5433	17627	14811
5434	17630	14808
5435	17633	14805
5436	17637	14801
5437	17640	14798
5438	17643	14795
5439	17646	14792
5440	17649	14788
5441	17652	14785
5442	17656	14782
5443	17659	14779
5444	17663	14776
5445	17666	14772
5446	17669	14769
5447	17673	14766
5448	17676	14763
5449	17680	14760
5450	17683	14757
5451	17686	14754
5452	17689	14750
5453	17693	14747
5454	17696	14744
5455	17699	14741
5456	17703	14738
5457	17706	14734
5458	17709	14731
5459	17712	14727
5460	17715	14724
5461	17719	14721
5462	17722	14718
5463	17725	14715
5464	17729	14712
5465	17732	14709
5466	17736	14706
5467	17739	14702
5468	17742	14699
5469	17745	14696
5470	17749	14693
5471	17752	14690
5472	17755	14686
5473	17759	14684
5474	17763	14681
5475	17767	14678
5476	17771	14675
5477	17774	14672
5478	17778	14670
5479	17782	14667
5480	17786	14664
5481	17789	14661
5482	17793	14658
5483	17797	14656
5484	17802	14653
5485	17806	14651
5486	17811	14649
5487	17815	14647
5488	17820	14645
5489	17824	14642
5490	17828	14639
5491	17831	14636
5492	17834	14632
5493	17837	14629
5494	17840	14626
5495	17844	14623
5496	17847	14620
5497	17850	14616
5498	17853	14613
5499	17856	14610
5500	17860	14607
5501	17864	14604
5502	17867	14601
5503	17870	14598
5504	17874	14595
5505	17877	14591
5506	17881	14588
5507	17884	14585
5508	17888	14582
5509	17891	14579
5510	17895	14576
5511	17898	14573
5512	17902	14570
5513	17905	14567
5514	17909	14564
5515	17912	14561
5516	17916	14558
5517	17919	14554
5518	17922	14551
5519	17925	14548
5520	17928	14545
5521	17932	14541
5522	17935	14538
5523	17938	14535
5524	17941	14532
5525	17945	14528
5526	17948	14525
5527	17951	14522
5528	17955	14519
5529	17958	14515
5530	17961	14512
5531	17964	14509
5532	17968	14506
5533	17971	14503
5534	17974	14499
5535	17978	14496
5536	17981	14493
5537	17985	14490
5538	17988	14487
5539	17991	14484
5540	17995	14481
5541	17998	14478
5542	18002	14475
5543	18005	14471
5544	18008	14468
5545	18011	14465
5546	18015	14462
5547	18018	14459
5548	18021	14455
5549	18024	14452
5550	18028	14449
5551	18031	14445
5552	18034	14442
5553	18037	14439
5554	18041	14436
5555	18044	14433
5556	18047	14429
5557	18051	14426
5558	18054	14423
5559	18057	14420
5560	18061	14416
5561	18064	14413
5562	18067	14410
5563	18070	14407
5564	18074	14404
5565	18077	14401
5566	18081	14397
5567	18084	14394
5568	18087	14391
5569	18090	14388
5570	18093	14384
5571	18096	14381
5572	18099	14377
5573	18102	14374
5574	18106	14371
5575	18109	14367
5576	18112	14364
5577	18115	14361
5578	18118	14357
5579	18121	14354
5580	18125	14351
5581	18128	14348
5582	18131	14344
5583	18134	14341
5584	18137	14338
5585	18141	14334
5586	18144	14332
5587	18148	14328
5588	18151	14325
5589	18154	14322
5590	18158	14319
5591	18161	14316
5592	18164	14312
5593	18168	14309
5594	18171	14306
5595	18174	14303
5596	18177	14299
5597	18181	14296
5598	18185	14294
5599	18188	14291
5600	18191	14287
5601	18195	14284
5602	18199	14281
5603	18202	14278
5604	18205	14275
5605	18208	14271
5606	18211	14268
5607	18215	14265
5608	18218	14262
5609	18221	14258
5610	18224	14255
5611	18228	14252
5612	18231	14249
5613	18234	14245
5614	18237	14242
5615	18240	14239
5616	18243	14235
5617	18247	14232
5618	18250	14229
5619	18253	14226
5620	18256	14222
5621	18260	14219
5622	18263	14216
5623	18266	14213
5624	18269	14209
5625	18273	14206
5626	18276	14203
5627	18279	14200
5628	18282	14196
5629	18286	14193
5630	18289	14190
5631	18292	14187
5632	18295	14183
5633	18299	14180
5634	18302	14177
5635	18305	14174
5636	18308	14170
5637	18312	14167
5638	18315	14164
5639	18318	14161
5640	18322	14158
5641	18325	14154
5642	18328	14151
5643	18331	14148
5644	18334	14145
5645	18338	14141
5646	18341	14138
5647	18344	14135
5648	18347	14131
5649	18351	14128
5650	18354	14125
5651	18357	14122
5652	18360	14119
5653	18364	14115
5654	18367	14112
5655	18370	14109
5656	18374	14106
5657	18377	14102
5658	18381	14100
5659	18384	14097
5660	18388	14093
5661	18391	14090
5662	18394	14087
5663	18398	14084
5664	18401	14081
5665	18405	14078
5666	18408	14075
5667	18411	14072
5668	18415	14068
5669	18418	14065
5670	18421	14062
5671	18424	14059
5672	18428	14056
5673	18432	14053
5674	18435	14049
5675	18439	14046
5676	18442	14043
5677	18445	14040
5678	18448	14037
5679	18452	14034
5680	18455	14030
5681	18458	14027
5682	18462	14024
5683	18465	14021
5684	18469	14018
5685	18472	14015
5686	18475	14011
5687	18478	14008
5688	18482	14005
5689	18485	14002
5690	18488	13998
5691	18492	13995
5692	18495	13992
5693	18498	13989
5694	18501	13985
5695	18505	13982
5696	18508	13980
5697	18512	13977
5698	18515	13973
5699	18519	13970
5700	18522	13967
5701	18525	13964
5702	18528	13960
5703	18532	13957
5704	18535	13954
5705	18539	13951
5706	18543	13948
5707	18547	13946
5708	18550	13943
5709	18553	13939
5710	18557	13936
5711	18560	13933
5712	18563	13929
5713	18567	13926
5714	18570	13923
5715	18573	13920
5716	18576	13916
5717	18580	13913
5718	18583	13910
5719	18586	13907
5720	18589	13904
5721	18593	13900
5722	18596	13897
5723	18599	13894
5724	18603	13891
5725	18606	13888
5726	18609	13884
5727	18612	13881
5728	18615	13878
5729	18618	13874
5730	18622	13871
5731	18625	13868
5732	18629	13865
5733	18632	13862
5734	18635	13859
5735	18638	13855
5736	18642	13852
5737	18646	13849
5738	18649	13846
5739	18652	13843
5740	18655	13839
5741	18658	13836
5742	18662	13833
5743	18665	13830
5744	18668	13826
5745	18672	13823
5746	18675	13820
5747	18678	13817
5748	18681	13813
5749	18684	13810
5750	18688	13807
5751	18690	13803
5752	18693	13800
5753	18696	13796
5754	18700	13793
5755	18704	13791
5756	18708	13788
5757	18711	13785
5758	18714	13781
5759	18718	13778
5760	18721	13775
5761	18725	13772
5762	18728	13769
5763	18731	13765
5764	18735	13762
5765	18738	13759
5766	18741	13756
5767	18744	13753
5768	18747	13749
5769	18751	13746
5770	18754	13743
5771	18757	13739
5772	18760	13736
5773	18764	13733
5774	18767	13730
5775	18770	13726
5776	18773	13723
5777	18777	13720
5778	18780	13717
5779	18783	13714
5780	18787	13710
5781	18790	13707
5782	18793	13704
5783	18797	13701
5784	18800	13698
5785	18803	13695
5786	18807	13691
5787	18810	13688
5788	18814	13685
5789	18817	13682
5790	18821	13679
5791	18825	13676
5792	18828	13673
5793	18831	13670
5794	18835	13667
5795	18838	13663
5796	18841	13660
5797	18845	13658
5798	18849	13655
5799	18852	13651
5800	18856	13648
5801	18859	13645
5802	18863	13642
5803	18866	13639
5804	18870	13636
5805	18873	13633
5806	18876	13629
5807	18879	13626
5808	18883	13623
5809	18886	13620
5810	18889	13617
5811	18893	13613
5812	18896	13610
5813	18899	13607
5814	18903	13604
5815	18906	13601
5816	18910	13598
5817	18912	13594
5818	18915	13591
5819	18919	13588
5820	18922	13584
5821	18925	13581
5822	18929	13578
5823	18932	13575
5824	18935	13571
5825	18938	13568
5826	18941	13564
5827	18944	13561
5828	18947	13558
5829	18950	13554
5830	18953	13551
5831	18956	13547
5832	18959	13544
5833	18963	13541
5834	18966	13537
5835	18969	13534
5836	18972	13531
5837	18976	13528
5838	18979	13525
5839	18982	13521
5840	18985	13518
5841	18988	13515
5842	18992	13511
5843	18995	13508
5844	18998	13505
5845	19002	13502
5846	19005	13498
5847	19008	13495
5848	19011	13492
5849	19015	13489
5850	19018	13486
5851	19021	13482
5852	19024	13479
5853	19028	13476
5854	19031	13472
5855	19034	13469
5856	19037	13466
5857	19041	13463
5858	19044	13460
5859	19047	13456
5860	19050	13453
5861	19053	13450
5862	19057	13447
5863	19060	13444
5864	19063	13440
5865	19067	13437
5866	19070	13434
5867	19073	13431
5868	19077	13427
5869	19080	13424
5870	19083	13421
5871	19086	13418
5872	19090	13414
5873	19094	13412
5874	19097	13408
5875	19101	13406
5876	19104	13403
5877	19108	13399
5878	19111	13396
5879	19114	13393
5880	19118	13390
5881	19121	13386
5882	19124	13383
5883	19127	13380
5884	19131	13377
5885	19134	13374
5886	19138	13370
5887	19141	13367
5888	19144	13364
5889	19147	13361
5890	19151	13357
5891	19154	13354
5892	19157	13351
5893	19159	13347
5894	19163	13344
5895	19166	13340
5896	19169	13337
5897	19172	13334
5898	19175	13331
5899	19179	13327
5900	19182	13324
5901	19185	13321
5902	19189	13318
5903	19192	13315
5904	19195	13311
5905	19199	13308
5906	19202	13305
5907	19206	13302
5908	19210	13299
5909	19213	13296
5910	19216	13293
5911	19219	13289
5912	19223	13286
5913	19226	13283
5914	19229	13280
5915	19233	13277
5916	19236	13273
5917	19239	13270
5918	19243	13267
5919	19246	13264
5920	19249	13261
5921	19253	13258
5922	19257	13255
5923	19260	13251
5924	19263	13248
5925	19267	13245
5926	19270	13242
5927	19273	13239
5928	19277	13236
5929	19280	13232
5930	19284	13229
5931	19287	13226
5932	19290	13223
5933	19294	13220
5934	19297	13217
5935	19300	13214
5936	19304	13211
5937	19308	13208
5938	19311	13204
5939	19315	13201
5940	19318	13198
5941	19322	13195
5942	19325	13192
5943	19329	13189
5944	19332	13186
5945	19336	13183
5946	19339	13180
5947	19342	13177
5948	19346	13174
5949	19349	13170
5950	19352	13167
5951	19356	13164
5952	19359	13161
5953	19363	13158
5954	19367	13155
5955	19372	13153
5956	19375	13150
5957	19379	13147
5958	19382	13143
5959	19385	13140
5960	19389	13137
5961	19393	13134
5962	19396	13131
5963	19399	13128
5964	19403	13125
5965	19406	13122
5966	19409	13118
5967	19413	13115
5968	19416	13112
5969	19419	13109
5970	19423	13106
5971	19426	13103
5972	19430	13100
5973	19434	13097
5974	19437	13093
5975	19440	13090
5976	19443	13087
5977	19447	13084
5978	19450	13081
5979	19454	13077
5980	19457	13074
5981	19460	13071
5982	19463	13068
5983	19467	13064
5984	19470	13061
5985	19473	13058
5986	19476	13055
5987	19480	13051
5988	19483	13048
5989	19487	13045
5990	19490	13042
5991	19494	13039
5992	19497	13036
5993	19500	13033
5994	19504	13029
5995	19507	13026
5996	19510	13023
5997	19514	13020
5998	19517	13016
5999	19520	13013
6000	19523	13010
6001	19527	13007
6002	19530	13004
6003	19533	13000
6004	19536	12997
6005	19540	12994
6006	19543	12990
6007	19546	12987
6008	19549	12984
6009	19552	12980
6010	19556	12977
6011	19559	12974
6012	19562	12971
6013	19565	12967
6014	19569	12964
6015	19572	12961
6016	19575	12958
6017	19579	12955
6018	19582	12951
6019	19585	12948
6020	19588	12945
6021	19592	12942
6022	19595	12938
6023	19598	12935
6024	19602	12932
6025	19606	12929
6026	19609	12926
6027	19613	12923
6028	19617	12920
6029	19620	12917
6030	19623	12914
6031	19627	12911
6032	19630	12907
6033	19633	12904
6034	19636	12901
6035	19640	12898
6036	19643	12894
6037	19646	12891
6038	19650	12888
6039	19653	12885
6040	19656	12882
6041	19660	12878
6042	19663	12875
6043	19666	12872
6044	19669	12869
6045	19673	12865
6046	19676	12862
6047	19679	12859
6048	19683	12856
6049	19687	12853
6050	19690	12850
6051	19694	12847
6052	19698	12844
6053	19701	12841
6054	19704	12838
6055	19707	12834
6056	19711	12831
6057	19714	12828
6058	19718	12825
6059	19721	12822
6060	19724	12819
6061	19728	12815
6062	19731	12812
6063	19734	12809
6064	19737	12805
6065	19740	12802
6066	19744	12799
6067	19747	12796
6068	19750	12793
6069	19754	12789
6070	19757	12786
6071	19760	12783
6072	19764	12780
6073	19767	12776
6074	19770	12773
6075	19774	12770
6076	19777	12767
6077	19780	12764
6078	19784	12760
6079	19787	12757
6080	19790	12754
6081	19793	12751
6082	19797	12747
6083	19800	12744
6084	19803	12741
6085	19806	12738
6086	19810	12734
6087	19813	12731
6088	19816	12728
6089	19819	12724
6090	19822	12721
6091	19826	12718
6092	19829	12715
6093	19832	12711
6094	19837	12709
6095	19840	12706
6096	19843	12703
6097	19847	12699
6098	19850	12696
6099	19853	12693
6100	19856	12690
6101	19860	12686
6102	19864	12683
6103	19867	12680
6104	19870	12677
6105	19874	12674
6106	19877	12671
6107	19881	12668
6108	19884	12664
6109	19887	12661
6110	19890	12657
6111	19893	12654
6112	19896	12651
6113	19900	12648
6114	19903	12645
6115	19906	12641
6116	19910	12638
6117	19913	12635
6118	19916	12631
6119	19919	12628
6120	19922	12625
6121	19925	12621
6122	19929	12618
6123	19932	12615
6124	19935	12612
6125	19939	12609
6126	19942	12606
6127	19945	12602
6128	19949	12599
6129	19952	12596
6130	19955	12593
6131	19958	12589
6132	19962	12586
6133	19965	12583
6134	19968	12580
6135	19971	12576
6136	19975	12573
6137	19978	12570
6138	19981	12567
6139	19985	12563
6140	19988	12560
6141	19991	12557
6142	19995	12554
6143	19998	12551
6144	20001	12547
6145	20005	12544
6146	20008	12541
6147	20011	12538
6148	20014	12534
6149	20018	12531
6150	20021	12528
6151	20024	12525
6152	20028	12521
6153	20031	12518
6154	20034	12515
6155	20037	12512
6156	20040	12508
6157	20043	12505
6158	20047	12502
6159	20050	12498
6160	20053	12495
6161	20056	12492
6162	20060	12489
6163	20063	12485
6164	20066	12482
6165	20070	12479
6166	20073	12476
6167	20076	12472
6168	20079	12469
6169	20082	12466
6170	20086	12463
6171	20089	12459
6172	20092	12456
6173	20096	12453
6174	20099	12450
6175	20103	12447
6176	20107	12444
6177	20110	12441
6178	20114	12438
6179	20117	12435
6180	20121	12431
6181	20124	12428
6182	20127	12425
6183	20131	12422
6184	20134	12419
6185	20138	12416
6186	20141	12413
6187	20145	12410
6188	20148	12406
6189	20152	12403
6190	20155	12400
6191	20158	12397
6192	20161	12393
6193	20165	12390
6194	20168	12387
6195	20171	12384
6196	20175	12381
6197	20178	12378
6198	20182	12375
6199	20185	12371
6200	20189	12368
6201	20192	12365
6202	20195	12362
6203	20198	12359
6204	20202	12355
6205	20205	12352
6206	20209	12349
6207	20212	12346
6208	20215	12343
6209	20219	12339
6210	20222	12336
6211	20225	12333
6212	20228	12329
6213	20232	12326
6214	20235	12323
6215	20238	12320
6216	20241	12316
6217	20244	12313
6218	20248	12310
6219	20251	12307
6220	20254	12303
6221	20258	12300
6222	20261	12297
6223	20264	12294
6224	20267	12290
6225	20271	12287
6226	20274	12284
6227	20278	12281
6228	20281	12278
6229	20284	12275
6230	20288	12271
6231	20291	12268
6232	20294	12265
6233	20298	12262
6234	20301	12258
6235	20304	12255
6236	20307	12252
6237	20311	12249
6238	20314	12246
6239	20318	12243
6240	20321	12240
6241	20325	12236
6242	20328	12233
6243	20331	12230
6244	20335	12227
6245	20339	12224
6246	20342	12221
6247	20345	12217
6248	20348	12214
6249	20352	12211
6250	20355	12208
6251	20358	12204
6252	20362	12201
6253	20365	12198
6254	20368	12195
6255	20372	12192
6256	20375	12189
6257	20379	12185
6258	20382	12182
6259	20385	12179
6260	20389	12176
6261	20392	12172
6262	20395	12169
6263	20398	12166
6264	20402	12163
6265	20405	12160
6266	20409	12156
6267	20412	12153
6268	20415	12150
6269	20418	12147
6270	20422	12144
6271	20425	12140
6272	20429	12137
6273	20432	12134
6274	20436	12131
6275	20439	12128
6276	20443	12125
6277	20447	12122
6278	20450	12119
6279	20453	12116
6280	20457	12112
6281	20460	12109
6282	20463	12106
6283	20466	12102
6284	20469	12099
6285	20472	12096
6286	20476	12093
6287	20480	12090
6288	20483	12086
6289	20486	12083
6290	20490	12080
6291	20493	12077
6292	20496	12073
6293	20499	12070
6294	20503	12067
6295	20506	12064
6296	20509	12061
6297	20513	12057
6298	20516	12054
6299	20519	12051
6300	20523	12048
6301	20526	12045
6302	20530	12041
6303	20533	12038
6304	20536	12035
6305	20539	12032
6306	20542	12028
6307	20546	12025
6308	20549	12022
6309	20552	12018
6310	20555	12015
6311	20558	12012
6312	20562	12008
6313	20565	12005
6314	20568	12002
6315	20572	11999
6316	20575	11996
6317	20578	11992
6318	20582	11989
6319	20585	11986
6320	20588	11983
6321	20591	11979
6322	20595	11976
6323	20598	11973
6324	20601	11970
6325	20605	11966
6326	20608	11963
6327	20611	11960
6328	20615	11957
6329	20619	11954
6330	20623	11951
6331	20626	11948
6332	20629	11945
6333	20633	11942
6334	20636	11939
6335	20639	11935
6336	20643	11932
6337	20646	11929
6338	20649	11926
6339	20653	11922
6340	20656	11919
6341	20659	11916
6342	20663	11913
6343	20666	11909
6344	20669	11906
6345	20672	11903
6346	20676	11900
6347	20679	11897
6348	20682	11893
6349	20686	11890
6350	20689	11887
6351	20692	11884
6352	20696	11880
6353	20699	11877
6354	20702	11874
6355	20705	11871
6356	20709	11867
6357	20712	11864
6358	20715	11861
6359	20718	11858
6360	20722	11854
